WKT,highway,noname,name,surface,maxspeed,ref,lanes,oneway,service,bridge,layer
"LINESTRING (-59.5972319 13.3041499,-59.5972024 13.3036709)",residential,,,,,,,,,,
"LINESTRING (-59.5995252 13.3036548,-59.5989351 13.3037492)",residential,,,,,,,,,,
"LINESTRING (-59.5977724 13.3041564,-59.5976597 13.3041538,-59.5972319 13.3041499,-59.5959066 13.3042471)",residential,yes,,,,,,,,,
"LINESTRING (-59.5980513 13.3045683,-59.5975605 13.3044526)",residential,,,,,,,,,,
"LINESTRING (-59.5990533 13.3019553,-59.5988262 13.3022849,-59.5984334 13.3030827,-59.5983417 13.3032567,-59.5982862 13.3033692,-59.5980151 13.3039397,-59.5979239 13.3040389,-59.5977724 13.3041564,-59.5975605 13.3044526,-59.5974304 13.3046497)",unclassified,,Josey Hill,,40,,,,,,
"LINESTRING (-59.5998537 13.3054819,-59.5997974 13.3051661,-59.5997438 13.3050982,-59.5996499 13.3050773,-59.5991524 13.3051339)",residential,,,,,,,,,,
"LINESTRING (-59.5983417 13.3032567,-59.5988747 13.3034373,-59.5989016 13.3035182,-59.5989351 13.3037492,-59.5991027 13.3049316,-59.5991524 13.3051339,-59.5991912 13.3053545,-59.599155 13.3062589)",residential,,,,,,,,,,
"LINESTRING (-59.609491 13.305486,-59.60933 13.305545,-59.609028 13.30572,-59.607786 13.306531,-59.607635 13.306649,-59.607477 13.306842,-59.607063 13.307672,-59.60694 13.307848,-59.606837 13.307962,-59.606681 13.308082,-59.6065602 13.3081016,-59.606435 13.308076,-59.606258 13.307934,-59.606132 13.307758,-59.605839 13.307157,-59.60573 13.306962,-59.605655 13.30685,-59.605558 13.306757,-59.605496 13.306722,-59.6053835 13.3066964,-59.605246 13.306686,-59.604934 13.306708,-59.604531 13.306774,-59.604326 13.30685,-59.603357 13.307268,-59.6022556 13.3075501,-59.602101 13.307621,-59.601734 13.307906,-59.601531 13.308022,-59.601297 13.30812,-59.600841 13.308236,-59.6007331 13.3082771,-59.600531 13.308354,-59.600137 13.308533,-59.5998994 13.3086587,-59.5996624 13.3087841,-59.599226 13.309015,-59.599134 13.309051,-59.599048 13.309059,-59.598987 13.309045,-59.598897 13.308985,-59.598809 13.308851,-59.598674 13.308544,-59.598592 13.308404,-59.598119 13.307787,-59.598021 13.307694,-59.597944 13.307646,-59.597799 13.307598,-59.597541 13.307553,-59.597165 13.307541,-59.596429 13.307602,-59.5962 13.307651,-59.595675 13.307834,-59.595536 13.307867,-59.594742 13.30797,-59.5941523 13.308023,-59.59394 13.308022,-59.593651 13.307989,-59.593052 13.307833,-59.5926994 13.3077163,-59.592198 13.307417,-59.592078 13.307381,-59.591824 13.307354,-59.5914916 13.3073204,-59.591181 13.30729,-59.5909755 13.3072913,-59.590858 13.307292,-59.5906621 13.3073055,-59.590264 13.307333,-59.589501 13.307354,-59.58833 13.307417,-59.587998 13.307415,-59.587857 13.307391,-59.5877951 13.3073627,-59.587721 13.307307,-59.587635 13.30719,-59.586825 13.305836,-59.586725 13.305657,-59.586691 13.305566,-59.586672 13.305453,-59.586692 13.3053279,-59.587146 13.303928,-59.5871581 13.3038112,-59.587166 13.303735,-59.587135 13.303597,-59.586578 13.302304,-59.58653 13.302143,-59.586515 13.301345,-59.586455 13.300987,-59.586411 13.300891,-59.586198 13.300636,-59.586129 13.300578,-59.585813 13.300379,-59.5856243 13.3002854,-59.585404 13.300176,-59.585267 13.300134,-59.584917 13.300102,-59.584671 13.299968,-59.58456 13.299875,-59.5844378 13.2997249,-59.5843996 13.299678,-59.584067 13.299202,-59.5839499 13.2990646,-59.583698 13.298769,-59.583603 13.2986458,-59.583438 13.298432,-59.583218 13.298122,-59.582974 13.297742)",tertiary,,Highway B3,,60,HB3,,,,,
"LINESTRING (-59.5974304 13.3046497,-59.597315 13.3046993,-59.5968698 13.3047306,-59.5967752 13.3047587,-59.5967075 13.3047959)",residential,,Josey Hill,,40,,,,,,
"LINESTRING (-59.5959066 13.3042471,-59.5958758 13.3042838,-59.595874 13.3043273,-59.5959065 13.3046944,-59.5958825 13.3047327,-59.5958404 13.3047526)",residential,yes,,,,,,,,,
"LINESTRING (-59.5958404 13.3047526,-59.5953608 13.3046714,-59.5952951 13.304691,-59.5952623 13.3047329)",residential,yes,,,,,,,,,
"LINESTRING (-59.5967075 13.3047959,-59.596676 13.3048376,-59.5966539 13.3049042,-59.5966217 13.3051339,-59.5966123 13.3053036,-59.5965694 13.3055724,-59.5964742 13.3058491)",residential,,Josey Hill,,40,,,,,,
"LINESTRING (-59.5966123 13.3053036,-59.596207 13.3053031)",service,,,,,,,,driveway,,
"LINESTRING (-59.6007331 13.3082771,-59.6007314 13.3081458,-59.6007582 13.3080126,-59.600777 13.3078847,-59.6007931 13.3077751,-59.6007904 13.3076994,-59.6007019 13.3076054,-59.6004846 13.3074723,-59.6003908 13.3073496)",residential,,,,,,,,,,
"LINESTRING (-59.5998994 13.3086587,-59.5997269 13.3080962)",residential,,,,,,,,,,
"LINESTRING (-59.5952623 13.3047329,-59.5951384 13.305361,-59.5950915 13.3054667,-59.5950513 13.3055019)",residential,yes,,,,,,,,,
"LINESTRING (-59.59553 13.3059522,-59.5953999 13.3057042,-59.595302 13.3054758,-59.5951384 13.305361)",service,,,,,,,,driveway,,
"LINESTRING (-59.5950513 13.3055019,-59.5949467 13.3055098,-59.5941862 13.3053414,-59.5934902 13.3052788)",residential,yes,,,,,,,,,
"LINESTRING (-59.5914916 13.3073204,-59.5914541 13.3069403,-59.591379 13.3064835)",service,,,,,,,,,,
"LINESTRING (-59.5926994 13.3077163,-59.5927116 13.3074854)",service,,,,,,,,driveway,,
"LINESTRING (-59.582974 13.297742,-59.5832144 13.2976219,-59.5833802 13.2975238,-59.5838265 13.2972398,-59.584659 13.2968305)",residential,yes,,,,,,,,,
"LINESTRING (-59.5856243 13.3002854,-59.5856549 13.3001798,-59.5856321 13.3001237,-59.5855717 13.2999919,-59.5855489 13.2997752)",service,,,,,,,,,,
"LINESTRING (-59.5875271 13.3020057,-59.5874707 13.3031633)",residential,,,,,,,,,,
"LINESTRING (-59.5874707 13.3031633,-59.5874902 13.3031894,-59.5875338 13.3032077,-59.5876742 13.3032232,-59.588136 13.3032821)",residential,,,,,,,,,,
"LINESTRING (-59.5876742 13.3032232,-59.5876638 13.3034922,-59.5876679 13.3036136,-59.5877041 13.3036645,-59.5879723 13.3037819,-59.5880887 13.3038299)",residential,,,,,,,,,,
"LINESTRING (-59.5871581 13.3038112,-59.5874795 13.3038975,-59.5879178 13.3041057,-59.5879974 13.3040874,-59.5880367 13.304073,-59.5880675 13.304043,-59.5880956 13.3039192,-59.5880887 13.3038299,-59.5880728 13.3036239,-59.588136 13.3032821,-59.58815 13.3032063,-59.5881758 13.3031144,-59.5881624 13.3030356,-59.58809 13.3029891,-59.5877174 13.3029479)",residential,yes,,,,,,,,,
"LINESTRING (-59.5849629 13.3049127,-59.5849212 13.3047568,-59.5849071 13.3045757,-59.584932 13.3039934,-59.5850026 13.3033263)",residential,yes,,,,,,,,,
"LINESTRING (-59.5839499 13.2990646,-59.5834943 13.2993837)",service,,,,,,,,,,
"LINESTRING (-59.5844378 13.2997249,-59.5841555 13.2998575,-59.584063 13.2998705,-59.5840147 13.2998457,-59.5839654 13.2997386,-59.5839061 13.2996095)",residential,,,,,,,,,,
"LINESTRING (-59.5839654 13.2997386,-59.5838108 13.2998144)",residential,,,,,,,,,,
"LINESTRING (-59.586692 13.3053279,-59.5864436 13.305254,-59.5856074 13.3050252,-59.5851842 13.3049189,-59.5849629 13.3049127)",residential,,Cove Bay Road,,40,,,,,,
"LINESTRING (-59.5848728 13.3060196,-59.5840926 13.3059549)",service,yes,,,,,,,,,
"LINESTRING (-59.5846022 13.3084347,-59.5847229 13.3075584,-59.5847854 13.306904,-59.584812 13.3066452,-59.5848728 13.3060196,-59.5849629 13.3049127)",residential,,Well Road,,40,,,,,,
"LINESTRING (-59.5883716 13.3087851,-59.5882385 13.3088244,-59.5881502 13.3088451,-59.5880778 13.308842,-59.5880065 13.3088172,-59.5879309 13.308783,-59.5878692 13.3087623,-59.5878064 13.3087602,-59.5877489 13.3087737,-59.5877052 13.3087913,-59.5876116 13.3088099,-59.5874882 13.3088141)",residential,,,,,,,,,,
"LINESTRING (-59.5877951 13.3073627,-59.5874356 13.3074391,-59.5866535 13.3075242,-59.5851628 13.3075535,-59.5847229 13.3075584)",residential,,Well Road,,40,,,,,,
"LINESTRING (-59.5847229 13.3075584,-59.5831474 13.307649)",residential,yes,,,,,,,,,
"LINESTRING (-59.5830041 13.3074231,-59.5830148 13.3075477,-59.5830269 13.3075823,-59.5830551 13.3076058,-59.5830953 13.3076299,-59.5831474 13.307649)",residential,,,,,,,,,,
"LINESTRING (-59.6407958 13.2382868,-59.6407879 13.237737)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6398283 13.246848,-59.6402026 13.2466982,-59.6406155 13.2465976,-59.6410559 13.2465172)",residential,,Farm Tenantey Road,,,,,,,,
"LINESTRING (-59.6399972 13.2541353,-59.6405994 13.2544694,-59.6406799 13.2545112,-59.6407563 13.2545308,-59.6408368 13.2545308,-59.6409883 13.2545138)",residential,yes,,,,,,,,,
"LINESTRING (-59.6409152 13.2550817,-59.6402794 13.2558529,-59.6391731 13.25634)",residential,,Central Drive,asphalt,,,,,,,
"LINESTRING (-59.6410634 13.2559771,-59.6407773 13.2558696,-59.6405284 13.2564043)",residential,yes,,asphalt,,,,,,,
"LINESTRING (-59.6407684 13.261243,-59.6409742 13.2600772)",residential,,Caribbean Drive,asphalt,40,,,,,,
"LINESTRING (-59.6406416 13.2735837,-59.6401127 13.2730032,-59.6399362 13.2729526)",service,,,,,,,,,,
"LINESTRING (-59.6401277 13.2760838,-59.6399952 13.2761169,-59.6396706 13.2761874,-59.6396224 13.2762109,-59.639617 13.2762709,-59.6396854 13.2764954,-59.6396706 13.2765855,-59.6396156 13.2766977,-59.639562 13.2767486)",service,yes,,,,,,,,,
"LINESTRING (-59.6376311 13.2768521,-59.637745 13.2769653,-59.6377486 13.277017,-59.6372062 13.2776305,-59.6371719 13.2778393,-59.6373264 13.2781484)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6399865 13.2786747,-59.6399036 13.2786552,-59.6397234 13.2784547,-59.6395174 13.2784046)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6395047 13.2798535,-59.6389421 13.2786992)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6400208 13.2796006,-59.6395047 13.2798535,-59.6383144 13.2804923,-59.6382881 13.2805626,-59.6382949 13.2808777,-59.6382019 13.2811908)",residential,yes,,,,,,,driveway,,
"LINESTRING (-59.6395383 13.2746833,-59.6396298 13.2750207,-59.6396985 13.2752788,-59.6398171 13.2755458,-59.6399453 13.2757399,-59.6400903 13.2759441,-59.6401277 13.2760838,-59.6401446 13.2762347,-59.6401658 13.2764488,-59.6402655 13.2767228,-59.6402998 13.2769836,-59.6402831 13.2771704,-59.6402124 13.2773683,-59.6401843 13.2775884,-59.6400868 13.2778604,-59.6400219 13.2782117,-59.6399865 13.2786747,-59.6400065 13.279168,-59.6400208 13.2796006,-59.6400322 13.2797527,-59.6400408 13.2802957,-59.6400494 13.2808136,-59.6401009 13.281248,-59.6401867 13.2817241,-59.640264 13.2822086,-59.6403069 13.282643,-59.6403069 13.2831359,-59.640264 13.2836538,-59.6402333 13.2839799,-59.6401867 13.2841717,-59.6401666 13.2842349,-59.6400408 13.2846311,-59.6399003 13.2850599,-59.6398877 13.2851811,-59.6398651 13.2853582,-59.6398691 13.2856827,-59.6399259 13.2860555,-59.6399936 13.2863775)",tertiary,,Highway 1B,asphalt,40,H1B,2,,,,
"LINESTRING (-59.6354915 13.2794453,-59.6359837 13.2807977,-59.6361837 13.2812923,-59.6364467 13.2820486,-59.6365046 13.2823137)",service,yes,,,,,,,,,
"LINESTRING (-59.6402333 13.2839799,-59.6391738 13.2838923,-59.6387779 13.283509,-59.6384346 13.2830913,-59.6381857 13.2826904)",residential,yes,,,,,,,,,
"LINESTRING (-59.6391738 13.2838923,-59.6390619 13.2841002,-59.6390317 13.2841309,-59.6389948 13.2841544,-59.6389465 13.2841511,-59.638915 13.2841303,-59.6388184 13.2840408,-59.6386434 13.283819,-59.6385804 13.2837439,-59.6385556 13.2837302,-59.6385127 13.2837191,-59.6384322 13.2837087)",service,yes,,,,,,,,,
"LINESTRING (-59.6364467 13.2820486,-59.6342012 13.2828219,-59.6334803 13.2830517)",service,yes,,,,,,,,,
"LINESTRING (-59.6425877 13.2572556,-59.6427364 13.2572747,-59.6428651 13.2572602)",service,,,,,,,,,,
"LINESTRING (-59.6006811 13.2972925,-59.6009347 13.2973566,-59.6014583 13.2975822,-59.6018016 13.2976072,-59.6018188 13.297933)",service,yes,,,,,,,driveway,,
"LINESTRING (-59.6038771 13.2973592,-59.6043577 13.2975346,-59.6049929 13.2977852,-59.6050668 13.297822,-59.6051608 13.2978688,-59.6057997 13.2980609,-59.6060819 13.2981697)",residential,yes,,,,,,,,,
"LINESTRING (-59.6060819 13.2981697,-59.6060496 13.298429)",residential,,,,,,,,,,
"LINESTRING (-59.6050854 13.2987793,-59.6045071 13.2986828)",residential,,,,,,,,,,
"LINESTRING (-59.6065241 13.2987403,-59.6064893 13.2990509,-59.6065 13.2991892,-59.6065027 13.2993128)",residential,,,,,,,,,,
"LINESTRING (-59.6050864 13.2991059,-59.6054778 13.2991666,-59.6062203 13.2992971,-59.6065027 13.2993128,-59.6066763 13.2992997)",residential,yes,,,,,,,,,
"LINESTRING (-59.6080592 13.2972284,-59.6081576 13.2972498,-59.608222 13.2972341,-59.6082816 13.2972006,-59.6093966 13.2963662,-59.6098488 13.2960703,-59.6100864 13.2960249,-59.6103831 13.2960175,-59.6116088 13.2961048,-59.6127005 13.2960896,-59.6130009 13.296123,-59.613327 13.2961648,-59.6137906 13.2963474,-59.614048 13.2964488,-59.6144171 13.2965741,-59.6144686 13.2966325,-59.614666 13.2971337,-59.6147279 13.2972529,-59.6148036 13.2973253,-59.6149726 13.2974363,-59.6151275 13.2975413,-59.6153763 13.2977828,-59.6154226 13.2977893,-59.6154655 13.2977854,-59.615554 13.2976927,-59.6156224 13.2976418,-59.6158135 13.2975616,-59.6160221 13.2974511,-59.616185 13.2973495,-59.6162956 13.2973292,-59.6163701 13.2973332,-59.6166202 13.2974728,-59.6168495 13.2976085,-59.617161 13.2977555,-59.6175185 13.2978214,-59.6177986 13.2978835)",unclassified,,Cottage Road,,40,,,,,,
"LINESTRING (-59.6064132 13.3025558,-59.6078803 13.3020648)",residential,yes,,,,,,,,,
"LINESTRING (-59.6092525 13.3025331,-59.6089328 13.3020305)",residential,,,,,,,,,,
"LINESTRING (-59.6074195 13.3034347,-59.6072499 13.303459,-59.6071185 13.3035112,-59.6069898 13.3037226)",service,,,,,,,,,,
"LINESTRING (-59.611134 13.304463,-59.6102836 13.3033344,-59.6100954 13.3030076,-59.609911 13.3028095,-59.6095728 13.3026622,-59.6092525 13.3025331,-59.6089431 13.302734,-59.6084905 13.3029794)",residential,yes,,,,,,,,,
"LINESTRING (-59.6050493 13.3018531,-59.6051888 13.3019687,-59.6054677 13.3020442,-59.6057064 13.3020771,-59.6058349 13.3021,-59.6059542 13.302161,-59.6060535 13.3022588,-59.6064132 13.3025558,-59.6073246 13.3033483,-59.6074195 13.3034347,-59.6082516 13.3041919,-59.6086893 13.3046012,-59.6090344 13.3049824,-59.609491 13.305486)",residential,,Jemmotts Road,,40,,,,,,
"LINESTRING (-59.6165099 13.3009145,-59.616422 13.301119,-59.6163391 13.3012522,-59.61624 13.301368,-59.616015 13.301551,-59.614989 13.302459,-59.614867 13.30255,-59.614372 13.30286,-59.614163 13.303021,-59.613826 13.3034,-59.6137192 13.3034958,-59.613513 13.303681,-59.612893 13.30434,-59.612764 13.304437,-59.61263 13.30449,-59.612514 13.304502,-59.6118874 13.3044616,-59.6114156 13.304435,-59.611193 13.304451,-59.611134 13.304463,-59.610832 13.304584,-59.610452 13.304911,-59.6103154 13.3050128,-59.610153 13.305134,-59.6099617 13.3052364,-59.60974 13.305355,-59.60963 13.3054,-59.609491 13.305486)",tertiary,,Highway B3,,60,HB3,,,,,
"LINESTRING (-59.6129873 13.3076506,-59.6127804 13.3076399,-59.612564 13.3076666,-59.6125055 13.3076738,-59.6122976 13.3077482,-59.6121434 13.3078487,-59.6120736 13.3079387,-59.6119784 13.3080823,-59.6116901 13.3085939)",service,,,,,,,,,,
"LINESTRING (-59.6124776 13.3092267,-59.6118392 13.309027,-59.6116689 13.3089604,-59.6116233 13.3089304,-59.6114181 13.308843)",residential,,,,,,,,,,
"LINESTRING (-59.6235888 13.3179844,-59.6237471 13.3177014,-59.6234829 13.3156173,-59.6234646 13.3154731,-59.6233677 13.3147512,-59.6228468 13.3108698)",unclassified,,Mount Poyer,,40,,,,,,
"LINESTRING (-59.6288986 13.3026411,-59.6291326 13.3034364,-59.6293453 13.3042362,-59.6297256 13.3055904,-59.6298448 13.3060571,-59.6299325 13.3065022,-59.6299735 13.3074262,-59.6299749 13.3079012,-59.6299853 13.3083773,-59.6299494 13.3095691,-59.6299024 13.3102451,-59.6299148 13.3107825,-59.6299934 13.3111566,-59.6301599 13.3115646,-59.6303437 13.3119957,-59.6306481 13.3126974,-59.6309617 13.3133822,-59.6313143 13.3142079,-59.631511 13.3146685,-59.6317156 13.3152736,-59.6318937 13.3158842,-59.6320355 13.3163517)",tertiary,,Hannay's Friendship,asphalt,40,,2,,,,
"LINESTRING (-59.603198 13.3222819,-59.603283 13.322047,-59.6033688 13.3217959,-59.603434 13.321605,-59.6035254 13.3212749,-59.6035399 13.3212226,-59.603668 13.32076,-59.6037303 13.3206111,-59.603755 13.320552,-59.603918 13.320294,-59.6040321 13.3201658,-59.6040734 13.3201194,-59.604211 13.320002,-59.604308 13.3199387,-59.604352 13.31991,-59.6045922 13.3197985,-59.6048802 13.3196648,-59.605218 13.319508,-59.6052753 13.3194788,-59.605604 13.319311,-59.6057722 13.3192608,-59.606083 13.319168,-59.606287 13.31906,-59.60643 13.318939,-59.606742 13.31862,-59.6073019 13.3179862,-59.60801 13.317051,-59.608322 13.31658,-59.6087506 13.3157019,-59.6090518 13.3150847,-59.609302 13.314572,-59.609776 13.313635,-59.6098294 13.3135438,-59.611212 13.311184,-59.611295 13.311069,-59.61162 13.310728,-59.611707 13.310594,-59.6119143 13.3101585,-59.612144 13.309689,-59.61228 13.309472,-59.6124776 13.3092267,-59.6130608 13.308483,-59.6135508 13.3078638,-59.613902 13.307443,-59.6144568 13.3068847,-59.615307 13.306029,-59.6154887 13.3058525,-59.616179 13.305182,-59.616328 13.304983,-59.616368 13.304895,-59.6163786 13.3048505,-59.616392 13.304794,-59.616435 13.304476,-59.616434 13.304044,-59.616477 13.303643,-59.616481 13.303024,-59.616521 13.302731,-59.616522 13.302093,-59.616562 13.301827,-59.6165599 13.3013482,-59.616559 13.301136,-59.6165099 13.3009145,-59.616376 13.300472,-59.616346 13.30031,-59.616349 13.299977,-59.61647 13.299512,-59.616558 13.299287,-59.6165852 13.2992365,-59.616662 13.299094,-59.616961 13.298759,-59.6170292 13.2986902,-59.617613 13.298101,-59.6177986 13.2978835,-59.617997 13.297651,-59.6184 13.297248,-59.619378 13.296387,-59.6198977 13.2959435,-59.621131 13.294891,-59.621705 13.294493,-59.6218927 13.2943484,-59.622239 13.294097,-59.622401 13.294021,-59.62261 13.29397,-59.62312 13.293883)",tertiary,,Highway 1C,asphalt,60,H1C,2,,,,
"LINESTRING (-59.6050493 13.3018531,-59.6050927 13.3006147,-59.6050751 13.3000559,-59.6050647 13.2996092,-59.6050864 13.2991059,-59.6050854 13.2987793,-59.605082 13.2986477,-59.6051608 13.2978688)",residential,,Rock Hall Road,,40,,,,,,
"LINESTRING (-59.6061915 13.3000402,-59.6050751 13.3000559)",residential,,,,,,,,,,
"LINESTRING (-59.6050647 13.2996092,-59.6031944 13.2994861,-59.6026227 13.2994195)",residential,yes,,,,,,,,,
"LINESTRING (-59.6037465 13.3006334,-59.6037253 13.2998009)",residential,yes,,,,,,,,,
"LINESTRING (-59.6050927 13.3006147,-59.6037465 13.3006334,-59.6032492 13.3006471)",residential,yes,,,,,,,,,
"LINESTRING (-59.6032045 13.2997453,-59.6031904 13.2997289,-59.6031944 13.2994861)",residential,yes,,,,,,,,,
"LINESTRING (-59.6037253 13.2998009,-59.6037081 13.2997694,-59.6036703 13.2997452,-59.6035708 13.2997335,-59.603225 13.2997541,-59.6032045 13.2997453)",residential,yes,,,,,,,,,
"LINESTRING (-59.6032492 13.3006471,-59.6032545 13.3009825,-59.6031716 13.3010824,-59.6030831 13.3011789,-59.6030375 13.3012729,-59.6029973 13.3014504)",residential,,,,,,,,,,
"LINESTRING (-59.6017617 13.3034438,-59.6015543 13.3020286,-59.601447 13.3015509,-59.601446 13.3014048,-59.6014451 13.3012587,-59.601694 13.3010165,-59.6019859 13.3008495,-59.6021747 13.3006072,-59.6022605 13.3003733,-59.6023034 13.3000058,-59.6024072 13.2996715,-59.6025252 13.2994888,-59.6026227 13.2994195)",residential,,Glendelough Road,,40,,,,,,
"LINESTRING (-59.6022423 13.3013082,-59.6020223 13.3013395,-59.6018533 13.3013839,-59.601446 13.3014048)",residential,,,,,,,,,,
"LINESTRING (-59.6055789 13.3033076,-59.6050343 13.3033811)",residential,,,,,,,,,,
"LINESTRING (-59.6053835 13.3066964,-59.605453 13.306361,-59.6055115 13.306207,-59.6055667 13.3059475,-59.6055613 13.3057643,-59.6055494 13.3055942,-59.6054793 13.3054615,-59.6053195 13.3051284,-59.6052227 13.3045413,-59.6051789 13.3042754,-59.6050501 13.3034819,-59.6050343 13.3033811,-59.6048194 13.3020069)",residential,,Chance Hill,,40,,,,,,
"LINESTRING (-59.6035703 13.3025459,-59.603618 13.3028188,-59.6036716 13.3038525)",residential,,,,,,,,,,
"LINESTRING (-59.6025266 13.3047084,-59.6025732 13.3046388,-59.6025867 13.3045497,-59.6025585 13.3039277,-59.602234 13.3034089,-59.6021784 13.3030541,-59.602212 13.302921,-59.6024097 13.3027709,-59.6026863 13.3026176,-59.6029081 13.3025827,-59.6031487 13.3025629,-59.6033318 13.3025555,-59.6035703 13.3025459,-59.6039391 13.3025182,-59.6040659 13.3024729,-59.6041947 13.3024065,-59.6048194 13.3020069,-59.6050493 13.3018531)",residential,,Mount View Road,,40,,,,,,
"LINESTRING (-59.6033318 13.3025555,-59.6033151 13.3022922,-59.6033098 13.3021069)",residential,,,,,,,,,,
"LINESTRING (-59.6002089 13.3019998,-59.6002614 13.3020712,-59.6002972 13.3023084,-59.6003215 13.3024462,-59.6003541 13.3025258,-59.6003846 13.3026002,-59.6004372 13.3027067,-59.600534 13.3029025,-59.6005737 13.3031797,-59.6006606 13.3035459,-59.6008902 13.3035321,-59.6012871 13.3034694,-59.6017617 13.3034438,-59.6020473 13.3034311,-59.602234 13.3034089)",residential,,Mount View Drive,,40,,,,,,
"LINESTRING (-59.6030735 13.30332,-59.602234 13.3034089)",residential,,,,,,,,,,
